Date;Equal Weights;Markowitz;Risk Parity;Goal-Based Investing;Benchmark (IBOVESPA)
2023-05-09;99247,46345358067;95611,92553581548;99247,46345358067;93446,19357032537;90815,36622381258
2023-05-10;99303,30559249294;95451,85225359841;99303,30559249294;93084,2856496845;91098,54426140574
2023-05-11;99641,65596566505;95767,51292171258;99641,65596566505;93037,71172649969;91783,59771761914
2023-05-12;99642,92861014447;95898,89129782503;99642,92861014447;92869,2426081543;91959,94811228791
2023-05-15;99879,64214380173;96159,49060378302;99879,64214380173;92861,30545496449;92438,97682857573
2023-05-16;99262,6868322621;96157,25435067994;99262,6868322621;93068,17123237632;91731,03173459285
2023-05-17;100224,50103612202;96144,5846337256;100224,50103612202;93525,87514513469;92804,39519445194
2023-05-18;100976,48971774123;96400,00843001687;100976,48971774123;94439,700781583;93353,79450092009
2023-05-19;101469,46865817047;96363,68181958338;101469,46865817047;94673,18530245588;93893,86758459327
2023-05-22;101200,77044376147;96355,27628479648;101200,77044376147;94397,00204824252;93442,81753669039
2023-05-23;100904,23170270273;96530,2829467549;100904,23170270273;93944,06679525485;93202,03142089261
2023-05-24;100051,66775804953;96203,94092361305;100051,66775804953;93236,3271319929;92244,82182675287
2023-05-25;101415,3323801818;96876,73246386992;101415,3323801818;94773,6376249313;93308,01122538107
2023-05-26;101845,74511139281;97275,82091274064;101845,74511139281;95057,45040926525;94030,36957277439
2023-05-29;101807,24357341767;97411,58666192746;101807,24357341767;95504,72311412697;93544,5581489993
2023-05-30;101517,5272991156;97560,39567779319;101517,5272991156;95745,54074068539;92386,41084554946
2023-05-31;101426,06496514761;97624,78757392606;101426,06496514761;95636,83064649405;91850,57695405582
2023-06-01;102656,15704525767;97744,674918354;102656,15704525767;95704,90507007223;93741,25666612989
2023-06-02;102975,91939562635;97929,86105895619;102975,91939562635;95841,54828118432;95430,99866889384
2023-06-05;103041,76414975536;98125,9285730369;103041,76414975536;95621,88343513013;95548,0003730491
2023-06-06;103982,45266258743;98243,55188110357;103982,45266258743;95651,9772802822;97170,76313937634
2023-06-07;104050,67262213788;97773,99871348611;104050,67262213788;95280,87253615269;97915,16528610326
2023-06-09;104649,78620364933;98014,43338894079;104649,78620364933;95301,4615080963;99213,20593147789
2023-06-12;104780,94826929913;97985,23353045694;104780,94826929913;95549,04486559953;99481,9707156606
2023-06-13;104173,1649788537;97755,43564370314;104173,1649788537;95724,71364165666;98979,20252316736
2023-06-14;105037,27426470698;97693,48327138173;105037,27426470698;95221,65088351603;100951,27472508857
2023-06-15;105579,2057239236;98129,71184029842;105579,2057239236;96067,673860231;101080,14616734652
2023-06-16;105466,81117539117;98215,62090513707;105466,81117539117;96108,43148349423;100687,59697152127
2023-06-19;105761,06257725589;98119,34075649029;105761,06257725589;95607,72533431381;101620,21925101969
2023-06-20;105432,53953431519;97639,28894033836;105432,53953431519;95215,60549201304;101420,12938014549
2023-06-21;105464,16039953828;97714,33306396079;105464,16039953828;94776,53440759021;102096,70445199979
2023-06-22;104748,3692597325;97753,12816310556;104748,3692597325;94987,24106197039;100836,816536241
2023-06-23;104783,8036112476;97791,86528256683;104783,8036112476;94666,61703359136;100873,27358898503
2023-06-26;104192,19405131663;97936,05596242068;104192,19405131663;94412,33310915326;100250,96017702881
2023-06-27;103957,75406872106;97851,11992970319;103957,75406872106;95249,9807209907;99640,5165031753
2023-06-28;104013,61904173289;97963,63894827408;104013,61904173289;95900,79099673542;98926,63654014106
2023-06-29;104937,30553806016;98104,43268889218;104937,30553806016;96008,95472429966;100369,65755805587
2023-06-30;105050,16999557907;98854,2082947775;105050,16999557907;96362,18263757486;100118,69738102722
2023-07-03;105899,33128680116;99457,00764893528;105899,33128680116;97070,58927731488;101463,36914037674
2023-07-04;105730,28249831137;99395,30910326596;105730,28249831137;97188,2577275678;100957,20959413987
2023-07-05;106300,75619458541;99271,92481698372;106300,75619458541;97206,07401138035;101358,2371743242
2023-07-06;105793,60165987529;99492,83707469214;105793,60165987529;97614,92058880377;99558,27617489225
2023-07-07;106373,0798233611;99585,72022358155;106373,0798233611;97178,12679148819;100806,29435254831
2023-07-10;105848,35330549821;99157,43111521158;105848,35330549821;97104,43956099673;99995,76080782058
2023-07-11;105715,04381569408;99480,14048069032;105715,04381569408;97224,90265707464;99383,62145709526
2023-07-12;105694,83465671424;99432,2609181889;105694,83465671424;97219,82343957691;99761,75739951008
2023-07-13;106251,46333905216;99465,90318406788;106251,46333905216;97439,4144749331;101116,6032200905
2023-07-14;105354,59252312685;99343,94697900787;105354,59252312685;97221,95745033145;99799,91012912593
2023-07-17;105772,03291522188;99405,73670456983;105772,03291522188;97562,62310806656;100230,612054567
2023-07-18;105928,48741859681;99349,51836125075;105928,48741859681;97846,96500898787;99910,1291257939
2023-07-19;105961,11833252877;99752,25419145203;105961,11833252877;97919,29692634534;99665,10381781658
2023-07-20;105815,50901617884;99385,81107366228;105815,50901617884;97672,46796859369;100115,30602728356
2023-07-21;106713,85917119311;99897,88062768459;106713,85917119311;97851,71184962432;101924,5932495105
2023-07-24;106935,43055731888;99773,40248566217;106935,43055731888;97682,96934317188;102878,41148990659
2023-07-25;107380,52336089769;99727,74783929739;107380,52336089769;98017,07989009311;103443,07188822111
2023-07-26;107631,75179296511;99995,43510617796;107631,75179296511;97989,13243068423;103911,07870484213
2023-07-27;106406,06355719465;99957,96970390239;106406,06355719465;97692,04057814262;101732,13392455947
2023-07-28;106838,92336811803;100120,57758614598;106838,92336811803;98011,26472428159;101899,15809643327
2023-07-31;107565,68998603288;100419,12736667451;107565,68998603288;98205,65510986178;103387,96238988712
2023-08-01;107669,94927246477;100709,11101444432;107669,94927246477;98795,9374370504;102798,71467693131
2023-08-02;107366,20067589659;100707,53135467209;107366,20067589659;98333,76662624821;102468,90552536323
2023-08-03;107955,46876853856;101195,91483668186;107955,46876853856;99347,97748337763;102237,44563236044
2023-08-04;107543,07622656148;101004,12190377654;107543,07622656148;98652,27142072504;101323,47579845198
2023-08-07;107668,205598922;100932,60068226943;107668,205598922;99186,09588513663;101214,95247865579
2023-08-08;107367,59012312384;101416,49744698105;107367,59012312384;99209,0997916405;100969,07933224257
2023-08-09;106824,78005429024;100975,38689269315;106824,78005429024;98792,51428698603;100391,70135738947
2023-08-10;106755,2534236378;101391,07030096465;106755,2534236378;98719,35497789587;100341,67888967092
2023-08-11;106788,1002714009;101654,80540622523;106788,1002714009;99036,12240601673;100100,04493543725
2023-08-14;106454,22808476465;101710,89334129568;106454,22808476465;99676,93878565879;99036,00769837314
2023-08-15;106148,50586454594;101603,62774039766;106148,50586454594;99316,22379462788;98494,23893782817
2023-08-16;105645,12835274986;101383,92829666137;105645,12835274986;98779,62782281042;98003,34048343763
2023-08-17;104985,45310593286;101163,87445195418;104985,45310593286;98325,590760419;97486,15903753396
2023-08-18;105128,02116523062;100712,2195859842;105128,02116523062;98048,38388593883;97848,18604966653
2023-08-21;104968,3870860666;100906,8818067255;104968,3870860666;98425,17098198459;97017,30438247701
2023-08-22;105476,27080333521;100504,36386234852;105476,27080333521;97926,02221475831;98481,52136128953
2023-08-23;106081,0101468033;100294,15274839537;106081,0101468033;97704,32874280663;100159,39362595079
2023-08-24;105377,14959806451;100412,36665594384;105377,14959806451;97361,93017504737;99219,14080052919
2023-08-25;104945,01830480009;100513,15408565577;104945,01830480009;97596,15073780688;98211,060900235
2023-08-28;105468,1724470357;100506,73000963431;105468,1724470357;97937,95907533771;99299,68545194042
2023-08-29;106246,56486117834;100527,92733296962;106246,56486117834;98405,32263066157;100387,46216520993
2023-08-30;106162,1307797909;100987,10884084753;106162,1307797909;98915,012914145;99650,69056440619
2023-08-31;105490,8385464412;100399,00852959669;105490,8385464412;99180,5903987778;98130,51624882377
2023-09-01;106566,40818214335;100415,1153433753;106566,40818214335;99190,5345369122;99954,21672446112
2023-09-04;106328,86540812216;100529,1615260224;106328,86540812216;99264,5121061991;99855,86746589583
2023-09-05;106034,8936072146;100068,85841050738;106034,8936072146;99217,52047965598;99477,73152348102
2023-09-06;105469,87729317938;100487,64786148732;105469,87729317938;99036,21587269235;98336,54098874932
2023-09-08;105134,22632747662;100488,25104129603;105134,22632747662;98969,40544128609;97766,79355981939
2023-09-11;105604,66758471723;100252,40348463324;105604,66758471723;98732,90722427855;99097,8999041944
2023-09-12;106235,60208811691;100285,45758723066;106235,60208811691;98890,30282838362;100017,80460715419
2023-09-13;106077,91377802161;100362,47889288503;106077,91377802161;98553,59994691316;100194,15500182298
2023-09-14;106285,57589306233;100495,60858876698;106285,57589306233;98771,43129023854;101225,1265398867
2023-09-15;105813,2132021167;100162,5726554625;105813,2132021167;98082,59888456657;100687,59697152123
2023-09-18;105576,21203172789;99961,3491356847;105576,21203172789;97822,2818937203;100289,11290664464
2023-09-19;105253,11408580946;99747,28406109443;105253,11408580946;97670,04802610422;99914,36831797345
2023-09-20;105560,172220758;99680,6215522626;105560,172220758;97451,03512620158;100634,18315005905
2023-09-21;104243,23832464743;99572,84167548621;104243,23832464743;96910,73258384893;98472,19513849453
2023-09-22;104149,56439324618;99415,97490325602;104149,56439324618;96832,08231134448;98356,88911121109
2023-09-25;104370,47894635367;99600,91804705362;104370,47894635367;97394,41825022025;98285,67068259483
2023-09-26;102951,82179690621;98686,56402579056;102951,82179690621;96249,12160979681;96817,21451160278
2023-09-27;102716,31229651834;98126,81273355128;102716,31229651834;96491,28443115839;96930,82486201441
2023-09-28;103873,46528828597;98480,07262750767;103873,46528828597;96890,2680297136;98121,19002602877
2023-09-29;104096,8143947792;99075,93803998332;104096,8143947792;97112,65011976009;98828,28728157577
2023-10-02;103301,98540352061;99044,62690100633;103301,98540352061;97327,88133206357;97549,74692022701
2023-10-03;102646,9676557456;98433,96870354675;102646,9676557456;97067,96783868654;96160,98756221027
2023-10-04;102988,77120310819;98606,7147239475;102988,77120310819;97493,18159311305;96320,38118816091
2023-10-05;102761,16373383638;98937,47774686529;102761,16373383638;97663,2139766388;96046,52937336275
2023-10-06;103250,55630475866;99347,79067874489;103250,55630475866;98428,26325870493;96797,71422757693
2023-10-09;104132,452436724;99781,46350803581;104132,452436724;98721,96651671587;97633,68292538186
2023-10-10;104478,23581233485;99528,57820816814;104478,23581233485;98290,0573348488;98974,11549255186
2023-10-11;104679,83073738156;99403,42587440542;104679,83073738156;98431,72751844052;99240,33676142686
2023-10-13;104324,9313155394;99286,55326874672;104324,9313155394;98079,44716866796;98140,69031005463
2023-10-16;104510,92864182475;98951,32914834644;104510,92864182475;98002,5007477768;98802,0042900626
2023-10-17;104122,97842718124;99333,84791426403;104122,97842718124;98128,71109789003;98271,2574291844
2023-10-18;103164,19593326062;98685,1594398522;103164,19593326062;97341,78192431484;96704,45199962705
2023-10-19;103060,95684969123;98000,56784789785;103060,95684969123;96596,89849515974;96656,97304721622
2023-10-20;102549,15466784609;98220,02146316813;102549,15466784609;95863,62773604774;95937,1582151306
2023-10-23;102586,72874447778;98281,31183512002;102586,72874447778;95765,30703468017;95623,45799384477
2023-10-24;102958,00642306368;98089,38443727203;102958,00642306368;95856,83551940542;96451,79614572656
2023-10-25;102312,27445665025;98033,36591159337;102312,27445665025;95235,39521191908;95661,61072346063
2023-10-26;103119,90138576103;98142,94866127746;103119,90138576103;94871,09142868596;97312,35215817284
2023-10-27;102493,87237638052;98048,04879742007;102493,87237638052;94724,61182182477;96060,94262677313
2023-10-30;102286,92536718742;98263,51376057169;102286,92536718742;95476,05303157572;95408,95486956016
2023-10-31;102575,2709147646;97873,91587901773;102575,2709147646;95508,77732534094;95927,83199233563
2023-11-01;103155,38571205588;98130,00230884015;103155,38571205588;95657,0072890965;97546,35556648334
2023-11-03;105125,48433237463;98993,03835975885;105125,48433237463;96917,3324195277;100180,58958684841
2023-11-06;104599,43468575094;98714,56890202643;104599,43468575094;96665,3905643079;100457,83275539022
2023-11-07;105174,78282811941;98874,77892324995;105174,78282811941;96884,54319971628;101119,99457383412
2023-11-08;105230,09696104145;99084,45507052392;105230,09696104145;97213,84391928479;100976,70987816571
2023-11-09;105138,0897509323;99246,68479566042;105138,0897509323;97234,23309243744;100902,94793424175
2023-11-10;105902,57064386913;99282,19668843331;105902,57064386913;97751,98789808372;102279,83755415578
2023-11-13;105931,97985161755;99421,4982532661;105931,97985161755;97851,64782604607;102059,39956081977
2023-11-14;107490,94263407032;99768,38418578626;107490,94263407032;98621,72510808983;104562,21862361916
2023-11-16;108421,84627147975;100093,84963110162;108421,84627147975;99032,04101532049;105620,3209916319
2023-11-17;108833,66616580357;100687,89126404547;108833,66616580357;99717,52068899947;106032,37047148302
2023-11-20;108987,55210130551;100758,96215113833;108987,55210130551;99629,95031264497;106908,18757577562
2023-11-21;108982,82679334424;100513,61413291696;108982,82679334424;99747,55112994976;106494,44241905268
2023-11-22;109095,28338551473;100765,11003022507;109095,28338551473;100201,43367521436;106857,31726962115
2023-11-23;109404,56419796895;100732,29667033309;109404,56419796895;100155,79090268104;107315,9978634472
2023-11-24;108913,98127809547;101018,4605486863;108913,98127809547;100318,87120242241;106439,3329207187
2023-11-27;109175,68809006306;101050,60868648415;109175,68809006306;100160,78795901361;106558,87814018168
2023-11-28;109738,85901009469;101194,07319840876;109738,85901009469;100117,81235731256;107283,78000288272
2023-11-29;109755,07561431361;101165,87840667635;109755,07561431361;100335,28941856459;106913,27460639109
2023-11-30;110621,91211884143;101431,00049561627;110621,91211884143;100931,85248122783;107956,1158825575
2023-12-01;111255,01504486082;101485,25692896351;111255,01504486082;100873,87593419802;108610,6471550782
2023-12-04;110570,84812323195;101627,91963476369;110570,84812323195;101181,87350700126;107508,45718839826
2023-12-05;110605,73861041722;101504,63304558808;110605,73861041722;100932,77587760873;107593,24103198903
2023-12-06;109893,4931656704;101623,54488944312;109893,4931656704;100540,60707994696;106508,00783402724
2023-12-07;110425,17518490751;101548,6750613938;110425,17518490751;100853,69263596303;106836,12130872351
2023-12-08;110870,4847587443;101728,95249068546;110870,4847587443;101419,99587434503;107755,17817324742
2023-12-11;110596,30271764126;101873,77240221923;110596,30271764126;101716,34270671327;107604,26293165586
2023-12-12;110869,96925190024;102290,66662335675;110869,96925190024;102333,83964602783;107169,32181403524
2023-12-13;112726,5770046092;102638,95712031676;112726,5770046092;102913,70836124827;109765,40310478449
2023-12-14;113471,25648330768;103196,28680057966;113471,25648330768;103361,79530575665;110932,87663102933
2023-12-15;113153,59276320861;103316,43148578738;113153,59276320861;103643,11967872766;110386,0208398689
2023-12-18;113382,95744170078;103470,41935008034;113382,95744170078;103569,86861439998;111138,053532519
2023-12-19;113746,89875107327;103609,54016939692;113746,89875107327;103586,89252114107;111788,34561286017
2023-12-20;113286,70401273486;103754,14412387619;113286,70401273486;103407,49845347986;110900,65877046484
2023-12-21;114023,64714880692;103832,4033432916;114023,64714880692;103652,00404730815;112068,9801351456
2023-12-22;114241,54866192577;104104,56525314265;114241,54866192577;103729,06708190247;112553,09588204884
2023-12-26;114540,42159803055;104192,52929512935;114540,42159803055;103805,22426894995;113214,4098620568
2023-12-27;114961,12244826547;104214,21949569808;114961,12244826547;103868,01442239403;113774,83106819175
2023-12-28;114951,32379387735;104376,99585180034;114951,32379387735;104198,03349034679;113767,20052226858
2024-01-02;114251,71718161325;104512,70936938752;114251,71718161325;104405,84064788093;112505,61692963798
2024-01-03;114060,23362850724;104357,800016651;114060,23362850724;104019,53916729402;112621,77079535734
2024-01-04;113008,72036330421;104223,55275206955;113008,72036330421;103460,81302646377;111258,44659041784
2024-01-05;113238,80481778506;104024,14365714283;113238,80481778506;103258,61070224739;111934,17382383623
2024-01-08;113671,35814042992;104083,52287688886;113671,35814042992;103854,02513826644;112276,70055194292
2024-01-09;113538,58875997803;103958,58512851993;113538,58875997803;104028,75238032127;111445,81888475342
2024-01-10;113167,60616872931;103850,66272217456;113167,60616872931;104009,75533928072;110932,02879259338
2024-01-11;112986,91984188124;104007,59148770469;112986,91984188124;103888,03048585038;110769,24381289912
2024-01-12;113269,47902496198;104103,0413979335;113269,47902496198;103839,99525436752;111056,66104267183
2024-01-15;113767,2626790751;104131,4020709451;113767,2626790751;104008,6313956346;111508,55892901061
2024-01-16;112558,54976284174;103854,8333412357;112558,54976284174;104086,03252565622;109620,42273224429
2024-01-17;111912,90072604662;103719,72536759912;111912,90072604662;103733,96009814875;108967,58713659538
2024-01-18;111799,9709807908;103899,62148387771;111799,9709807908;104108,87797797096;107943,39830601893
2024-01-19;112290,61682394816;103882,20601876527;112290,61682394816;104687,85912051704;108214,70660550937
2024-01-22;112172,43471031182;104138,96672973661;112172,43471031182;105399,32219942972;107338,04166278087
2024-01-23;112798,36996593892;104351,63699086313;112798,36996593892;105488,3002721478;108746,30130482347
2024-01-24;112309,20407267277;104464,76253846122;112309,20407267277;105310,26344726997;108367,31752397276
2024-01-25;112641,21067265166;104489,95300255386;112641,21067265166;105482,9762227942;108666,60449184815
2024-01-26;112941,78622249422;104481,13074853003;112941,78622249422;105495,91589314176;109343,17956370245
2024-01-29;113022,59400294696;104511,99031442768;113022,59400294696;106105,49210250733;108949,78252944129
2024-01-30;112513,63009583445;104713,99968479892;112513,63009583445;106059,40277942696;108016,31241150698
2024-01-31;112724,16632654761;104566,11245282587;112724,16632654761;105425,26932555932;108313,05586407467
2024-02-01;112996,96093023517;104676,89335460858;112996,96093023517;105668,24573024218;108931,13008385134
2024-02-02;112833,63350860414;105006,23220020048;112833,63350860414;106688,84731386535;107829,78795560729
2024-02-05;112726,83711395455;105123,56108996288;112726,83711395455;106845,19878740987;108178,24955276534
2024-02-06;113759,0549775511;104830,50589793413;113759,0549775511;106795,21054343942;110571,69745733264
2024-02-07;113928,00699202575;105054,82304433844;113928,00699202575;107283,0934815134;109886,64400111925
2024-02-08;113302,36394040268;105132,95130263858;113302,36394040268;107520,43094515603;108707,30073677171
2024-02-09;112943,23808899386;105405,79460531734;112943,23808899386;107476,62375743578;108545,36359551335
2024-02-14;112213,70577015805;105536,46797592462;112213,70577015805;107402,04757464105;107690,74245211843
2024-02-15;112898,02572347486;105733,67462118944;112898,02572347486;107874,76109005144;108357,14346274183
2024-02-16;113264,84812499088;105500,88027616737;113264,84812499088;107609,5244096992;109138,85050064868
2024-02-19;113387,76145383698;105630,21823735807;113387,76145383698;107747,85373276062;109401,68041578007
2024-02-20;113598,99342677384;105416,62752474706;113598,99342677384;106969,92146040803;110147,77823937881
2024-02-21;113639,1747597409;105573,3413902175;113639,1747597409;107307,98546703211;110246,1274979441
2024-02-22;114451,10309329747;106128,18427391551;114451,10309329747;108679,27587850306;110423,32573104878
2024-02-23;114452,59773993668;106072,53891303757;114452,59773993668;108918,94229501318;109726,4025367327
2024-02-26;114082,79551627944;105811,51645141734;114082,79551627944;108507,59362654791;109887,49183955515
2024-02-27;114983,8493739978;105740,44398240394;114983,8493739978;108250,6856973335;111650,99578624309
2024-02-28;114487,76803534379;105851,00139349142;114487,76803534379;108479,41746922057;110350,41162556077
2024-02-29;114389,42884944232;105964,21935029603;114389,42884944232;108652,1642891537;109388,11500080558
2024-03-01;115002,93940663376;106189,61008253817;115002,93940663376;109042,58914328995;109523,7691505508
2024-03-04;114728,49807938904;106083,347379911;114728,49807938904;108877,97539110377;108812,43270282428
2024-03-05;114696,60434706477;105537,25752588043;114696,60434706477;108192,9309409916;108606,40796289874
2024-03-06;115287,62483352982;106138,63662577349;115287,62483352982;108643,74168597044;109277,8960041376
2024-03-07;115232,78914189586;106288,04626678643;115232,78914189586;109041,2750504738;108811,5848643884
2024-03-08;115344,03454822865;106452,39567910801;115344,03454822865;109201,32615743736;107735,67788922158
2024-03-11;114786,39934485218;106066,15682615204;114786,39934485218;108852,69668498838;106932,77489041704
2024-03-12;115524,79077004331;106337,59950004535;115524,79077004331;109590,98569306871;108241,83743545845
2024-03-13;115929,03147771217;106540,27714508808;115929,03147771217;109626,06259761774;108528,40682679524
2024-03-14;115651,99235907156;106181,66374148522;115651,99235907156;109436,04035614726;108260,48988104842
2024-03-15;115035,96557107271;106250,64874084768;115035,96557107271;109179,27310144166;107456,73904380797
2024-03-18;115454,23317883446;106271,40468285356;115454,23317883446;109798,78052394022;107636,48079222039
2024-03-19;115898,5885546715;106469,35767469314;115898,5885546715;110192,84877526296;108123,98789286728
2024-03-20;116875,62301866623;106701,85963607066;116875,62301866623;110308,87735572667;109477,13803657591
2024-03-21;116410,36282923266;106517,2245924687;116410,36282923266;110226,19133250942;108658,12610748911
2024-03-22;115828,81971669836;106542,47229084272;115828,81971669836;110370,17243680792;107698,37299804164
2024-03-25;115502,65964029552;106232,36477144039;115502,65964029552;109841,32215181577;107616,98050819451
2024-03-26;115566,84131823505;106422,94429118771;115566,84131823505;109882,62561599148;107559,3274945528
2024-03-27;116490,54621338294;106776,2001440256;116490,54621338294;110558,89230876313;108261,33771948432
2024-03-28;117128,93764038282;106868,65217516935;117128,93764038282;110959,082110737;108613,190670386
2024-04-01;117088,94473875882;106961,93837630251;117088,94473875882;111272,34113821034;107667,00297591306
2024-04-02;117304,32839036801;106929,35992776987;117304,32839036801;110984,22096827305;108140,94466158544
2024-04-03;117078,53974329964;106951,13155208854;117078,53974329964;110856,20918732061;107945,09398289076
2024-04-04;117040,46168569801;106545,2156420107;117040,46168569801;110184,84990274461;108038,35621084059
2024-04-05;117292,03054249573;106752,32935056214;117292,03054249573;110859,97752273786;107501,67448091104
2024-04-08;118253,16199531537;106660,53675461787;118253,16199531537;110699,3121091283;109249,91733575262
2024-04-09;118748,93523417339;106634,50416197271;118748,93523417339;110626,41957642006;110125,73444004523
2024-04-10;117716,42554198144;106341,88535930184;117716,42554198144;110471,5301778564;108569,10307171877
2024-04-11;118060,2599778336;106598,35503129517;118060,2599778336;111079,12746246612;108011,22538089151
2024-04-12;116797,25707842998;106166,28740838538;116797,25707842998;110419,97174660007;106781,85964882543
2024-04-15;116810,19456490177;105775,34457328047;116810,19456490177;110105,56462871282;106262,98252604995
2024-04-16;116998,1288833404;106141,46361312087;116998,1288833404;110925,25059388326;105461,77520411722
2024-04-17;116398,46402955508;105913,02229090138;116398,46402955508;110241,87561112622;105276,94642508934
2024-04-18;116272,0749274441;105959,8225016947;116272,0749274441;110247,07787773124;105298,14238598703
2024-04-19;116544,78239709554;105712,79419295167;116544,78239709554;109350,76954815745;106084,93645450931
2024-04-22;116158,65031032669;105736,09156771465;116158,65031032669;109585,26561960291;106465,61591223185
2024-04-23;115923,95073011823;105811,16663730644;115923,95073011823;109823,98842656432;106105,28457697108
2024-04-24;115576,18468864831;105431,81328679086;115576,18468864831;109606,44384231066;105760,21433355667
2024-04-25;115661,96968855265;105633,61708507733;115661,96968855265;109828,19461083881;105679,66968214544
2024-04-26;116642,37685197558;105809,2073170986;116642,37685197558;109947,73835098479;107273,60594165185
2024-04-29;117122,26473757032;105884,54759456012;117122,26473757032;110240,42162810206;107973,92048971157
2024-04-30;116108,63075789875;105630,43763839564;116108,63075789875;110012,59615067721;106763,20720323545
2024-05-02;116339,16951648191;105594,88243445843;116339,16951648191;109583,4772514469;107778,91764945282
2024-05-03;117245,88505267352;105604,30079474415;117245,88505267352;109929,11430488789;108954,86956005673
2024-05-06;117268,94247504276;105828,36020932642;117268,94247504276;110465,95770980397;108918,4125073127
2024-05-07;117511,70801868182;105793,68905217006;117511,70801868182;110528,4586086761;109549,204303628
2024-05-08;117911,92390295812;106099,40914511442;117911,92390295812;110903,55794869328;109778,96851975899
2024-05-09;117881,17987382601;106426,23729709438;117881,17987382601;111773,2050824433;108682,71342213039
2024-05-10;117960,40104354167;106965,8949668448;117960,40104354167;112181,04293803274;108184,1844218167
2024-05-13;117861,97462785486;106620,15801324976;117861,97462785486;112005,74611324415;108654,73475374545
2024-05-14;118067,10478642222;106757,76772353308;118067,10478642222;112126,77970379284;108959,95659067221
2024-05-15;118593,52624883191;106944,9729841513;118593,52624883191;112798,00643104732;108547,05927238519
2024-05-16;118613,04078069545;107321,24526922537;118613,04078069545;112923,16968242628;108764,10591197753
2024-05-17;118637,80154700641;107216,24214434829;118637,80154700641;112617,14337261635;108651,34340000182
2024-05-20;118714,40676640623;107207,42270429687;118714,40676640623;112684,78191481177;108312,20802563877
2024-05-21;118573,51000322393;107304,97126661803;118573,51000322393;112917,12513139212;108024,7907958661
2024-05-22;117510,48902097034;107124,72398982395;117510,48902097034;112934,17297563965;106530,89947179679
2024-05-23;116659,57731003445;107297,73030823375;116659,57731003445;112568,36600077913;105750,04027232584
2024-05-24;116668,0202096817;107444,23273340543;116668,0202096817;112971,84544037175;105391,4046139369
2024-05-27;117187,03752079522;107615,10302674382;117187,03752079522;113327,90113654143;105552,49391675934
2024-05-28;116573,11342467673;107412,54019620329;116573,11342467673;112937,32284658308;104945,44159664944
2024-05-29;115960,49135463838;106911,57555259102;115960,49135463838;112731,14549778019;104035,71095492052
2024-05-31;116146,79285378083;107639,30257093122;116146,79285378083;113505,31586594197;103519,37734745278
2024-06-03;116265,84105239187;107725,28679697188;116265,84105239187;113494,70382687953;103463,42001068286
2024-06-04;116194,98545834477;107833,89697291795;116194,98545834477;114047,26767311544;103268,4171704241
2024-06-05;116495,9276612806;107983,27249099057;116495,9276612806;114780,85565701056;102933,52098824058
2024-06-06;117206,47849035315;107989,66911713032;117206,47849035315;114486,52600501206;104198,49593461481
2024-06-07;115669,29883064484;107383,3589988212;115669,29883064484;114626,17877444201;102390,90438925968
2024-06-10;116086,29791015908;107987,6706300934;116086,29791015908;115418,30150336203;102384,96952020832
2024-06-11;116619,03181576624;107892,81406371492;116619,03181576624;115509,76062068468;103126,82815162753
2024-06-12;116286,31248233038;107817,47463427307;116286,31248233038;116190,88425527744;101686,35064902043
2024-06-13;115643,7885095538;107858,17591629943;115643,7885095538;115975,88085050014;101374,3461046064
2024-06-14;115970,19708491213;107989,26483671655;115970,19708491213;116155,3548754367;101454,04291758173
2024-06-17;116104,79498865435;108379,03239585605;116104,79498865435;117043,91713153555;101009,77557716613
2024-06-18;116576,24900130834;108559,475087546;116576,24900130834;117456,961329562;101426,9120876327
2024-06-19;116904,41299583977;108398,59705143265;116904,41299583977;117551,7336758004;101961,89814069043
2024-06-20;117449,59057591618;108767,39440949199;117449,59057591618;117767,48597144008;102118,74825133334
2024-06-21;117381,60940401153;108796,35956055844;117381,60940401153;117573,38130377217;102877,5636514707
2024-06-24;117945,59982674517;109122,85367570694;117945,59982674517;117256,33899315234;103976,36226440701
2024-06-25;118113,84045845048;108933,67582574213;118113,84045845048;117909,12371831104;103716,92370301926
2024-06-26;118519,4927246229;109015,12485653858;118519,4927246229;118610,86850101668;103979,75361815061
2024-06-27;119566,33773666319;108956,6283543454;119566,33773666319;118734,54950964902;105393,10029080867
2024-06-28;119634,52152348132;108873,37002098355;119634,52152348132;119209,59742998022;105053,11707800969
2024-07-01;120286,69219342934;108498,38602932822;120286,69219342934;119840,33766752724;105740,71404953078
2024-07-02;120596,78691834146;108626,6538628748;120596,78691834146;120240,59211945413;105799,21490160841
2024-07-03;121061,93866123575;109088,50598910477;121061,93866123575;119819,60163820299;106541,07353302762
2024-07-04;121196,82617657262;109266,2465046655;121196,82617657262;119321,58273236829;106966,68842785327
2024-07-05;121503,41463283598;109254,91523016209;121503,41463283598;119416,98940658367;107054,01578675176
2024-07-08;121333,68939132975;109185,35829060372;121333,68939132975;119572,94951214665;107292,25838724182
2024-07-09;121439,21128584864;109187,09351432411;121439,21128584864;119095,62674777964;107767,0479113501
2024-07-10;121723,61065474384;109778,40461840494;121723,61065474384;119925,90348854731;107860,31013929994
2024-07-11;122787,59638091987;110440,74585754334;122787,59638091987;120200,13253364625;108772,58429633659
2024-07-12;123015,31776937733;110584,60735683507;123015,31776937733;120533,29313144147;109283,8308731889
2024-07-15;123510,4914492371;110585,27127660248;123510,4914492371;120815,82587442921;109643,31437001373
